Time,Group,No#2,G1,G2,G3,G4,G5,G6,A1,G7,G8,G9,G10,G11,G12,G13,G14,A2,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,A3,S12,S13,S14,S15,S16_D,S16_T,Ex1,Ex2,Ex3,Ex4,Ex5,Ex6,Ex7,phy1,phy2,phy3,phy4,phy5,phy6,A4,phy7,phy8,phy9,phy10,phy11,phy12,phy13,phy14,phy15,phy16,phy17,phy18,phy19,phy20,phy21,phy22,phy23,A5,phy24,phy25,phy26,N1,N2,N3,N4,N5,N6,R_cl1,R_cl2,R_cl3,R_cl4,R_cl5,R_cl6,R_conf1,R_conf2,R_conf3,R_conf4,R_conf5,A6,R_conf6,R_conf7,R_conf8,W_load1,W_load2,W_load3,W_load4,W_load5,Au1,Au2,Au3,Exh1,Exh2,Exh3,Exh4,Exh5,Exh6,Exh7,Exh8,Exh9,J_sat1,J_sat2,J_sat3,O_sat1,O_sat2,O_sat3,O_sat4,O_sat5,O_sat6,O_sat7,O_sat8,O_sat9,O_sat10,O_sat11,O_sat12,O_sat13,O_sat14,O_sat15,Anx1,Anx2,Anx3,Anx4,Anx5,Anx6,Anx7,Anx8,Anx9,Anx10,Anx11,Anx12,Anx13,Anx14,Anx15,Anx16,Anx17,Anx18,Anx19,Anx20,Anx21,PSI1,PSI2,PSI3,PSI4,PSI5,PSI6,PSI7,PSI8,PSI9,PSI10,PSI11,PSI12,PSI13,PSI14,PSI15,PSI16,PSI17,PSI18,age,sex,workhour,W_S_D,W_T_D,W_T_A,W_T_N,Country_2,Ex1_R,R_am1,R_am2,R_am3,R_am4,R_am5,R_am6,J_sat2_R,O_sat3_R,O_sat7_R,O_sat9_R,O_sat11_R,O_sat12_R,O_sat14_R,D4_R,D8_R,D12_R,D16_R,Phy_exp,filter_$,Sample,GR_expo,GR_bene,GR_cont,SUN_ind,SUN_dir,SUN_bene,SUN_time,EX,NOISE,R_ambi,R_conf,W_load,AUTO,J_sat,O_com,Exh,Dep,Anx,PSI,Time@Country,ZR_ambi,ZR_conf,ZW_load,ROLE_ST_2,ROLE_ST_3,GR_exposure_C,Sun_ind_C,Noise_C,Role_Stress_C,ZGR_exposure_C,ZSun_ind_C,ZNoise_C,ZRole_Stress_C,GR@Role,Sun@Role,Role2,Sun_median19,GR_expo_Median31,GR_Group,GR_group_SD,Sun_group_SD,SUN_total,R_ambi_conf,sun_dir_C,sun_total_c,role_2_c,Sun_ind@Role,Sun_dir@Role,Sun_total@Role,Sun_ind_G,Sun_dir_G,industry,job,w_exp,W_S_A,W_S_N
2,7,248,4,4,4,3,5,5,2,4,4,4,4,5,5,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,3,4,3,4,2,4,4,4,4,2,4,4,4,2,5,4,4,4,3,1,20,3,3,2,1,1,1,5,4,5,4,5,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,1,1,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,3,3,4,4,3,1,1,2,1,2,2,1,1,2,6,1,5,4,4,2,4,4,4,4,4,3,4,3,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,2,40,1,90,10,NA,1,3,2,2,2,2,2,2,7,4,2,3,3,4,4,2,2,2,2,4,1,1,4.333333333333333,4.3,3.6666666666666665,4,2,4,20,1.8333333333333333,1.5,2,2.5,3.4,3.6666666666666665,6,3.7333333333333334,1.4444444444444444,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.105433333333333,0.5135000000000001,-4.5062999999999995,-0.33399047530776893,1.0044991436872344,0.5014876192287041,-1.1575696641493076,-0.20963837288277942,-0.1727634380952384,-0.8740530738804316,32,2,2,2,2,NA,3.25,2.2857142857142856,-1.1105999999999998,-0.10239999999999982,-0.15628571428571458,-0.08025271428571445,0.17357091428571458,0.016003657142857147,2,1,EDUCATION,TEACHER,2,    2.00,
2,8,359,4,4,4,3,5,5,2,4,4,4,4,5,5,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,3,4,3,4,2,4,4,4,4,2,4,4,4,2,5,4,4,4,3,1,20,3,3,2,1,1,1,5,4,5,4,5,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,1,1,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,3,3,4,4,3,1,1,2,1,2,2,1,1,2,6,1,5,4,4,2,4,4,4,4,4,3,4,3,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,2,40,1,90,10,NA,1,3,2,2,2,2,2,2,7,4,2,3,3,4,4,2,2,2,2,4,1,1,4.333333333333333,4.3,3.6666666666666665,4,2,4,20,1.8333333333333333,1.5,2,2.5,3.4,3.6666666666666665,6,3.7333333333333334,1.4444444444444444,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.105433333333333,0.5135000000000001,-4.5062999999999995,-0.33399047530776893,1.0044991436872344,0.5014876192287041,-1.1575696641493076,-0.20963837288277942,-0.1727634380952384,-0.8740530738804316,32,2,2,2,2,NA,3.25,2.2857142857142856,-1.1105999999999998,-0.10239999999999982,-0.15628571428571458,-0.08025271428571445,0.17357091428571458,0.016003657142857147,2,1,EDUCATION,TEACHER,2,    2.00,
2,7,247,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,NA,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,4,4,4,4,1,25,4,4,2,1,1,1,5,4,4,5,5,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,2,2,2,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,3,3,4,4,4,2,2,2,2,1,1,1,3,3,6,2,6,4,4,2,4,4,4,4,4,2,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,48,1,85,12,3,1,2,2,2,2,2,2,2,6,4,2,4,2,4,4,2,2,2,2,4,1,1,4.555555555555555,NA,3.6666666666666665,4,2,4,25,1.8333333333333333,1.6666666666666667,2,2.5,3.4,4,6,3.7333333333333334,1.8888888888888888,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.3276555555555554,0.5135000000000001,-3.5062999999999995,-0.33399047530776893,1.2038106289687107,0.5014876192287041,-0.9006914323621221,-0.20963837288277942,-0.2074935968253972,-0.8740530738804316,32,2,2,2,2,NA,3.25,2.2857142857142856,-1.1105999999999998,-0.10239999999999982,-0.15628571428571458,-0.08025271428571445,0.17357091428571458,0.016003657142857147,2,1,EDUCATION,PROFESSOR,2,    2.00,    3.00
2,8,358,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,NA,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,4,4,4,4,1,25,4,4,2,1,1,1,5,4,4,5,5,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,2,2,2,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,3,3,4,4,4,2,2,2,2,1,1,1,3,3,6,2,6,4,4,2,4,4,4,4,4,2,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,48,1,85,12,3,1,2,2,2,2,2,2,2,6,4,2,4,2,4,4,2,2,2,2,4,1,1,4.555555555555555,NA,3.6666666666666665,4,2,4,25,1.8333333333333333,1.6666666666666667,2,2.5,3.4,4,6,3.7333333333333334,1.8888888888888888,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.3276555555555554,0.5135000000000001,-3.5062999999999995,-0.33399047530776893,1.2038106289687107,0.5014876192287041,-0.9006914323621221,-0.20963837288277942,-0.2074935968253972,-0.8740530738804316,32,2,2,2,2,NA,3.25,2.2857142857142856,-1.1105999999999998,-0.10239999999999982,-0.15628571428571458,-0.08025271428571445,0.17357091428571458,0.016003657142857147,2,1,EDUCATION,PROFESSOR,2,    2.00,    3.00
2,7,246,4,4,4,3,4,4,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,3,NA,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,35,4,3,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,4,3,4,4,4,2,2,1,2,2,2,3,1,1,6,2,6,4,4,2,4,4,4,4,4,4,3,4,2,4,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,45,1,85,12,3,1,2,2,2,2,2,2,2,6,4,2,2,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.333333333333333,4.2,3.6666666666666665,3.8,2,4,35,1.6666666666666667,2.1666666666666665,2,2.5,3.6,4,6,3.533333333333333,1.7777777777777777,1.3,1.0476190476190477,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.105433333333333,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.0044991436872344,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.1727634380952384,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,SR. MANAGER,3,    2.00,    3.00
2,8,357,4,4,4,3,4,4,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,3,NA,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,35,4,3,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,4,3,4,4,4,2,2,1,2,2,2,3,1,1,6,2,6,4,4,2,4,4,4,4,4,4,3,4,2,4,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,45,1,85,12,3,1,2,2,2,2,2,2,2,6,4,2,2,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.333333333333333,4.2,3.6666666666666665,3.8,2,4,35,1.6666666666666667,2.1666666666666665,2,2.5,3.6,4,6,3.533333333333333,1.7777777777777777,1.3,1.0476190476190477,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.105433333333333,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.0044991436872344,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.1727634380952384,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,SR. MANAGER,3,    2.00,    3.00
2,7,245,4,4,4,3,5,5,2,4,4,4,4,5,5,4,4,1,3,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,30,4,4,2,1,1,1,5,4,4,5,5,5,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,2,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,4,3,4,4,4,2,1,2,2,1,1,3,1,2,6,2,6,4,4,2,4,4,4,4,4,3,4,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,48,1,65,25,10,1,2,2,2,2,2,2,2,6,4,2,3,2,3,3,2,1,2,2,4.066666666666666,1,1,4.111111111111111,4.1,3.6666666666666665,3.8,2,4,30,1.8333333333333333,2.3333333333333335,2,2.5,3.6,4,6,3.533333333333333,1.6666666666666667,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,0.8832111111111107,0.3134999999999999,0.49370000000000047,-0.33399047530776893,0.8051876584057582,0.3098582637474016,0.12682149478662066,-0.20963837288277942,-0.13803327936507956,-0.5400625985726627,32,1,2,2,NA,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,LEGAL ADVISOR,7,    2.00,    3.00
2,8,356,4,4,4,3,5,5,2,4,4,4,4,5,5,4,4,1,3,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,30,4,4,2,1,1,1,5,4,4,5,5,5,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,2,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,4,3,4,4,4,2,1,2,2,1,1,3,1,2,6,2,6,4,4,2,4,4,4,4,4,3,4,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,48,1,65,25,10,1,2,2,2,2,2,2,2,6,4,2,3,2,3,3,2,1,2,2,4.066666666666666,1,1,4.111111111111111,4.1,3.6666666666666665,3.8,2,4,30,1.8333333333333333,2.3333333333333335,2,2.5,3.6,4,6,3.533333333333333,1.6666666666666667,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,0.8832111111111107,0.3134999999999999,0.49370000000000047,-0.33399047530776893,0.8051876584057582,0.3098582637474016,0.12682149478662066,-0.20963837288277942,-0.13803327936507956,-0.5400625985726627,32,1,2,2,NA,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,LEGAL ADVISOR,7,    2.00,    3.00
2,7,244,4,4,4,3,5,5,2,5,5,4,4,4,5,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,28,4,4,3,1,1,1,5,4,5,5,5,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,4,4,4,4,2,2,1,2,2,1,3,2,2,6,1,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,2,42,1,75,23,2,1,2,2,2,2,2,2,2,7,4,2,3,2,4,4,2,2,2,2,4.066666666666666,1,1,4.444444444444445,4.3,3.6666666666666665,3.8,2,4,28,2,2.1666666666666665,2,2.5,3.6,4,6.333333333333333,3.6666666666666665,1.8888888888888888,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.2165444444444447,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.1041548863279727,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.19012851746031786,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,EDUCATION,PROFESSOR,3,    2.00,    3.00
2,8,355,4,4,4,3,5,5,2,5,5,4,4,4,5,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,28,4,4,3,1,1,1,5,4,5,5,5,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,4,4,4,4,2,2,1,2,2,1,3,2,2,6,1,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,2,42,1,75,23,2,1,2,2,2,2,2,2,2,7,4,2,3,2,4,4,2,2,2,2,4.066666666666666,1,1,4.444444444444445,4.3,3.6666666666666665,3.8,2,4,28,2,2.1666666666666665,2,2.5,3.6,4,6.333333333333333,3.6666666666666665,1.8888888888888888,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.2165444444444447,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.1041548863279727,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.19012851746031786,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,EDUCATION,PROFESSOR,3,    2.00,    3.00
2,7,243,4,4,4,3,4,4,2,4,4,4,4,5,5,3,4,1,3,4,4,4,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,25,4,2,2,1,1,1,5,4,5,5,5,5,4,4,4,3,4,4,3,4,4,5,5,3,2,3,4,2,2,4,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,3,4,4,4,4,4,2,2,2,2,3,3,2,2,2,6,1,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,2,40,1,85,12,3,1,2,2,2,2,2,2,2,7,4,2,3,2,4,4,2,2,2,2,4.266666666666667,1,1,4.111111111111111,4.2,3.6666666666666665,3.8,2,4,25,1.5,2.1666666666666665,2,2.5,3.6,4,6.333333333333333,3.6666666666666665,2.2222222222222223,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,0.8832111111111107,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,0.8051876584057582,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.13803327936507956,-0.5400625985726627,32,1,2,2,NA,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,STOCK MARKETS,TECHNICAL ANALYST,2,    2.00,
2,8,354,4,4,4,3,4,4,2,4,4,4,4,5,5,3,4,1,3,4,4,4,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,25,4,2,2,1,1,1,5,4,5,5,5,5,4,4,4,3,4,4,3,4,4,5,5,3,2,3,4,2,2,4,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,3,4,4,4,4,4,2,2,2,2,3,3,2,2,2,6,1,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,2,40,1,85,12,3,1,2,2,2,2,2,2,2,7,4,2,3,2,4,4,2,2,2,2,4.266666666666667,1,1,4.111111111111111,4.2,3.6666666666666665,3.8,2,4,25,1.5,2.1666666666666665,2,2.5,3.6,4,6.333333333333333,3.6666666666666665,2.2222222222222223,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,0.8832111111111107,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,0.8051876584057582,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.13803327936507956,-0.5400625985726627,32,1,2,2,NA,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,STOCK MARKETS,TECHNICAL ANALYST,2,    2.00,
2,7,242,4,4,4,3,5,5,2,4,4,4,4,5,5,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,3,4,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,20,4,4,2,1,1,1,5,4,5,4,5,5,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,NA,4,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,3,3,3,4,4,4,2,2,2,2,1,1,3,1,1,6,2,6,4,4,2,4,4,4,4,4,3,4,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,42,1,85,12,3,1,2,2,2,2,2,2,2,6,4,2,3,2,3,2,2,2,2,1,4.066666666666666,1,1,4.333333333333333,4.2,3.6666666666666665,3.8,2,4,20,1.8333333333333333,2.1666666666666665,2,2.5,3.2,4,6,3.4,1.6666666666666667,1.25,1,1,2,-0.01613323644286673,-0.3443572388649022,-0.14011039783034035,-0.36049047530776895,-0.5006008731381093,1.105433333333333,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.0044991436872344,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.1727634380952384,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,STOCK MARKETS,FINANCIAL ANALYST,3,    2.00,    3.00
2,8,353,4,4,4,3,5,5,2,4,4,4,4,5,5,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,3,4,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,20,4,4,2,1,1,1,5,4,5,4,5,5,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,NA,4,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,3,3,3,4,4,4,2,2,2,2,1,1,3,1,1,6,2,6,4,4,2,4,4,4,4,4,3,4,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,42,1,85,12,3,1,2,2,2,2,2,2,2,6,4,2,3,2,3,2,2,2,2,1,4.066666666666666,1,1,4.333333333333333,4.2,3.6666666666666665,3.8,2,4,20,1.8333333333333333,2.1666666666666665,2,2.5,3.2,4,6,3.4,1.6666666666666667,1.25,1,1,2,-0.01613323644286673,-0.3443572388649022,-0.14011039783034035,-0.36049047530776895,-0.5006008731381093,1.105433333333333,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.0044991436872344,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.1727634380952384,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,STOCK MARKETS,FINANCIAL ANALYST,3,    2.00,    3.00
2,7,241,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,2,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,26,4,4,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,3,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,3,4,4,4,4,2,3,2,1,1,1,2,1,1,6,2,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,30,2,48,1,79,19,2,1,2,2,2,2,2,2,2,6,4,2,3,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,4.3,3.6666666666666665,3.8,2,4,26,1.8333333333333333,2.5,2,2.5,3.6,4,6,3.6666666666666665,1.5555555555555556,1.3,1,1.1111111111111112,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.3276555555555554,0.3134999999999999,1.4937000000000005,-0.33399047530776893,1.2038106289687107,0.3098582637474016,0.38369972657380635,-0.20963837288277942,-0.2074935968253972,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,MANAGER FINANCE,3,    2.00,    3.00
2,8,352,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,2,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,26,4,4,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,3,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,4,3,4,4,4,4,2,3,2,1,1,1,2,1,1,6,2,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,30,2,48,1,79,19,2,1,2,2,2,2,2,2,2,6,4,2,3,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,4.3,3.6666666666666665,3.8,2,4,26,1.8333333333333333,2.5,2,2.5,3.6,4,6,3.6666666666666665,1.5555555555555556,1.3,1,1.1111111111111112,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.3276555555555554,0.3134999999999999,1.4937000000000005,-0.33399047530776893,1.2038106289687107,0.3098582637474016,0.38369972657380635,-0.20963837288277942,-0.2074935968253972,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,MANAGER FINANCE,3,    2.00,    3.00
